permno,adate,qdate,public_date,pe_exi,TICKER
17144,2011-05-31,2011-05-31,2011-09-30,14.256,GIS
17144,2011-05-31,2011-08-31,2011-10-31,14.819,GIS
17144,2011-05-31,2011-08-31,2011-11-30,15.365,GIS
17144,2011-05-31,2011-08-31,2011-12-31,15.542,GIS
17144,2011-05-31,2011-11-30,2012-01-31,16.949,GIS
17144,2011-05-31,2011-11-30,2012-02-29,16.302,GIS
17144,2011-05-31,2011-11-30,2012-03-31,16.787,GIS
17144,2011-05-31,2012-02-29,2012-04-30,16.620,GIS
17144,2011-05-31,2012-02-29,2012-05-31,16.359,GIS
17144,2011-05-31,2012-02-29,2012-06-30,16.470,GIS
17144,2012-05-31,2012-05-31,2012-07-31,16.468,GIS
17144,2012-05-31,2012-05-31,2012-08-31,16.736,GIS
17144,2012-05-31,2012-05-31,2012-09-30,16.957,GIS
17144,2012-05-31,2012-08-31,2012-10-31,15.656,GIS
17144,2012-05-31,2012-08-31,2012-11-30,16.012,GIS
17144,2012-05-31,2012-08-31,2012-12-31,15.789,GIS
17144,2012-05-31,2012-11-30,2013-01-31,15.476,GIS
17144,2012-05-31,2012-11-30,2013-02-28,17.066,GIS
17144,2012-05-31,2012-11-30,2013-03-31,18.196,GIS
17144,2012-05-31,2013-02-28,2013-04-30,18.469,GIS
17144,2012-05-31,2013-02-28,2013-05-31,17.245,GIS
17144,2012-05-31,2013-02-28,2013-06-30,17.777,GIS
17144,2013-05-31,2013-05-31,2013-07-31,18.638,GIS
17144,2013-05-31,2013-05-31,2013-08-31,17.677,GIS
17144,2013-05-31,2013-05-31,2013-09-30,17.176,GIS
17144,2013-05-31,2013-08-31,2013-10-31,18.884,GIS
17144,2013-05-31,2013-08-31,2013-11-30,18.888,GIS
17144,2013-05-31,2013-08-31,2013-12-31,18.693,GIS
17144,2013-05-31,2013-11-30,2014-01-31,17.851,GIS
17144,2013-05-31,2013-11-30,2014-02-28,18.599,GIS
17144,2013-05-31,2013-11-30,2014-03-31,19.264,GIS
17144,2013-05-31,2014-02-28,2014-04-30,19.421,GIS
17144,2013-05-31,2014-02-28,2014-05-31,20.121,GIS
17144,2013-05-31,2014-02-28,2014-06-30,19.245,GIS
17144,2014-05-31,2014-05-31,2014-07-31,17.721,GIS
17144,2014-05-31,2014-05-31,2014-08-31,18.862,GIS
17144,2014-05-31,2014-05-31,2014-09-30,17.827,GIS
17144,2014-05-31,2014-08-31,2014-10-31,19.388,GIS
17144,2014-05-31,2014-08-31,2014-11-30,19.683,GIS
17144,2014-05-31,2014-08-31,2014-12-31,19.899,GIS
17144,2014-05-31,2014-11-30,2015-01-31,21.867,GIS
17144,2014-05-31,2014-11-30,2015-02-28,22.413,GIS
17144,2014-05-31,2014-11-30,2015-03-31,23.583,GIS
17144,2014-05-31,2015-02-28,2015-04-30,23.853,GIS
17144,2014-05-31,2015-02-28,2015-05-31,24.203,GIS
17144,2014-05-31,2015-02-28,2015-06-30,24.017,GIS
17144,2015-05-31,2015-05-31,2015-07-31,29.548,GIS
17144,2015-05-31,2015-05-31,2015-08-31,28.812,GIS
17144,2015-05-31,2015-05-31,2015-09-30,28.492,GIS
17144,2015-05-31,2015-08-31,2015-10-31,27.540,GIS
17144,2015-05-31,2015-08-31,2015-11-30,27.374,GIS
17144,2015-05-31,2015-08-31,2015-12-31,27.327,GIS
17144,2015-05-31,2015-11-30,2016-01-31,23.351,GIS
17144,2015-05-31,2015-11-30,2016-02-29,24.318,GIS
17144,2015-05-31,2015-11-30,2016-03-31,26.178,GIS
17144,2015-05-31,2016-02-29,2016-04-30,25.037,GIS
17144,2015-05-31,2016-02-29,2016-05-31,25.624,GIS
17144,2015-05-31,2016-02-29,2016-06-30,29.110,GIS
17144,2016-05-31,2016-05-31,2016-07-31,25.953,GIS
17144,2016-05-31,2016-05-31,2016-08-31,25.567,GIS
17144,2016-05-31,2016-05-31,2016-09-30,23.061,GIS
17144,2016-05-31,2016-08-31,2016-10-31,22.538,GIS
17144,2016-05-31,2016-08-31,2016-11-30,22.160,GIS
17144,2016-05-31,2016-08-31,2016-12-31,22.462,GIS
17144,2016-05-31,2016-11-30,2017-01-31,23.313,GIS
17144,2016-05-31,2016-11-30,2017-02-28,22.526,GIS
17144,2016-05-31,2016-11-30,2017-03-31,22.019,GIS
17144,2016-05-31,2017-02-28,2017-04-30,21.300,GIS
17144,2016-05-31,2017-02-28,2017-05-31,21.015,GIS
17144,2016-05-31,2017-02-28,2017-06-30,20.519,GIS
17144,2017-05-31,2017-05-31,2017-07-31,20.094,GIS
17144,2017-05-31,2017-05-31,2017-08-31,19.227,GIS
17144,2017-05-31,2017-05-31,2017-09-30,18.686,GIS
17144,2017-05-31,2017-08-31,2017-10-31,18.609,GIS
17144,2017-05-31,2017-08-31,2017-11-30,20.272,GIS
17144,2017-05-31,2017-08-31,2017-12-31,21.251,GIS
17144,2017-05-31,2017-11-30,2018-01-31,21.425,GIS
17144,2017-05-31,2017-11-30,2018-02-28,18.516,GIS
17144,2017-05-31,2017-11-30,2018-03-31,16.505,GIS
17144,2017-05-31,2018-02-28,2018-04-30,11.695,GIS
17144,2017-05-31,2018-02-28,2018-05-31,11.307,GIS
17144,2017-05-31,2018-02-28,2018-06-30,11.834,GIS
17144,2018-05-31,2018-05-31,2018-07-31,12.654,GIS
17144,2018-05-31,2018-05-31,2018-08-31,12.640,GIS
17144,2018-05-31,2018-05-31,2018-09-30,11.791,GIS
17144,2018-05-31,2018-08-31,2018-10-31,12.167,GIS
17144,2018-05-31,2018-08-31,2018-11-30,11.753,GIS
17144,2018-05-31,2018-08-31,2018-12-31,10.817,GIS
17144,2018-05-31,2018-11-30,2019-01-31,12.956,GIS
17144,2018-05-31,2018-11-30,2019-02-28,13.741,GIS
17144,2018-05-31,2018-11-30,2019-03-31,15.087,GIS
17144,2018-05-31,2019-02-28,2019-04-30,20.184,GIS
17144,2018-05-31,2019-02-28,2019-05-31,19.388,GIS
17144,2018-05-31,2019-02-28,2019-06-30,20.596,GIS
17144,2019-05-31,2019-05-31,2019-07-31,18.314,GIS
17144,2019-05-31,2019-05-31,2019-08-31,18.552,GIS
17144,2019-05-31,2019-05-31,2019-09-30,19.007,GIS
17144,2019-05-31,2019-08-31,2019-10-31,16.406,GIS
17144,2019-05-31,2019-08-31,2019-11-30,17.200,GIS
17144,2019-05-31,2019-08-31,2019-12-31,17.277,GIS
17144,2019-05-31,2019-11-30,2020-01-31,15.006,GIS
17144,2019-05-31,2019-11-30,2020-02-29,14.080,GIS
17144,2019-05-31,2019-11-30,2020-03-31,15.164,GIS
17144,2019-05-31,2020-02-29,2020-04-30,17.210,GIS
17144,2019-05-31,2020-02-29,2020-05-31,18.115,GIS
17144,2019-05-31,2020-02-29,2020-06-30,17.716,GIS
17144,2020-05-31,2020-05-31,2020-07-31,17.772,GIS
17144,2020-05-31,2020-05-31,2020-08-31,17.963,GIS
17144,2020-05-31,2020-05-31,2020-09-30,17.326,GIS
17144,2020-05-31,2020-08-31,2020-10-31,15.807,GIS
17144,2020-05-31,2020-08-31,2020-11-30,16.262,GIS
17144,2020-05-31,2020-08-31,2020-12-31,15.722,GIS
17144,2020-05-31,2020-11-30,2021-01-31,14.897,GIS
17144,2020-05-31,2020-11-30,2021-02-28,14.105,GIS
17144,2020-05-31,2020-11-30,2021-03-31,15.723,GIS
17144,2020-05-31,2021-02-28,2021-04-30,14.772,GIS
17144,2020-05-31,2021-02-28,2021-05-31,15.257,GIS
17144,2020-05-31,2021-02-28,2021-06-30,14.789,GIS
17144,2021-05-31,2021-05-31,2021-07-31,15.571,GIS
17144,2021-05-31,2021-05-31,2021-08-31,15.294,GIS
17144,2021-05-31,2021-05-31,2021-09-30,15.825,GIS
17144,2021-05-31,2021-08-31,2021-10-31,16.393,GIS
17144,2021-05-31,2021-08-31,2021-11-30,16.385,GIS
17144,2021-05-31,2021-08-31,2021-12-31,17.873,GIS
17144,2021-05-31,2021-11-30,2022-01-31,18.920,GIS
17144,2021-05-31,2021-11-30,2022-02-28,18.576,GIS
17144,2021-05-31,2021-11-30,2022-03-31,18.656,GIS
17144,2021-05-31,2022-02-28,2022-04-30,18.861,GIS
17144,2021-05-31,2022-02-28,2022-05-31,18.627,GIS
17144,2021-05-31,2022-02-28,2022-06-30,20.120,GIS
17144,2022-05-31,2022-05-31,2022-07-31,16.921,GIS
17144,2022-05-31,2022-05-31,2022-08-31,17.376,GIS
17144,2022-05-31,2022-05-31,2022-09-30,17.333,GIS
17144,2022-05-31,2022-08-31,2022-10-31,17.175,GIS
17144,2022-05-31,2022-08-31,2022-11-30,17.958,GIS
17144,2022-05-31,2022-08-31,2022-12-31,17.653,GIS
17478,2008-12-31,2009-09-30,2010-01-31,16.336,MHP
17478,2009-12-31,2009-12-31,2010-02-28,14.678,MHP
17478,2009-12-31,2009-12-31,2010-03-31,15.300,MHP
17478,2009-12-31,2009-12-31,2010-04-30,14.472,MHP
17478,2009-12-31,2010-03-31,2010-05-31,11.347,MHP
17478,2009-12-31,2010-03-31,2010-06-30,11.486,MHP
17478,2009-12-31,2010-03-31,2010-07-31,12.527,MHP
17478,2009-12-31,2010-06-30,2010-08-31,10.886,MHP
17478,2009-12-31,2010-06-30,2010-09-30,13.016,MHP
17478,2009-12-31,2010-06-30,2010-10-31,14.823,MHP
17478,2009-12-31,2010-09-30,2010-11-30,12.869,MHP
17478,2009-12-31,2010-09-30,2010-12-31,13.586,MHP
17478,2009-12-31,2010-09-30,2011-01-31,14.545,MHP
17478,2010-12-31,2010-12-31,2011-02-28,14.596,MHP
17478,2010-12-31,2010-12-31,2011-03-31,14.868,MHP
17478,2010-12-31,2010-12-31,2011-04-30,15.272,MHP
17478,2010-12-31,2011-03-31,2011-05-31,15.614,MHP
17478,2010-12-31,2011-03-31,2011-06-30,15.408,MHP
17478,2010-12-31,2011-03-31,2011-07-31,15.294,MHP
17478,2010-12-31,2011-06-30,2011-08-31,15.093,MHP
17478,2010-12-31,2011-06-30,2011-09-30,14.695,MHP
17478,2010-12-31,2011-06-30,2011-10-31,15.233,MHP
17478,2010-12-31,2011-09-30,2011-11-30,15.471,MHP
17478,2010-12-31,2011-09-30,2011-12-31,16.293,MHP
17478,2010-12-31,2011-09-30,2012-01-31,16.667,MHP
17478,2011-12-31,2011-12-31,2012-02-29,16.924,MHP
17478,2011-12-31,2011-12-31,2012-03-31,17.625,MHP
17478,2011-12-31,2011-12-31,2012-04-30,17.880,MHP
17478,2011-12-31,2012-03-31,2012-05-31,14.856,MHP
17478,2011-12-31,2012-03-31,2012-06-30,15.411,MHP
17478,2011-12-31,2012-03-31,2012-07-31,16.082,MHP
17478,2011-12-31,2012-06-30,2012-08-31,17.902,MHP
17478,2011-12-31,2012-06-30,2012-09-30,19.087,MHP
17478,2011-12-31,2012-06-30,2012-10-31,19.329,MHP
17478,2011-12-31,2012-09-30,2012-11-30,24.362,MHP
17478,2011-12-31,2012-09-30,2012-12-31,25.078,MHP
17478,2011-12-31,2012-09-30,2013-01-31,26.385,MHP
17478,2012-12-31,2012-12-31,2013-02-28,19.641,MHP
17478,2012-12-31,2012-12-31,2013-03-31,21.975,MHP
17478,2012-12-31,2012-12-31,2013-04-30,22.831,MHP
17478,2012-12-31,2013-03-31,2013-05-31,23.114,MHP
17478,2012-12-31,2013-03-31,2013-06-30,22.538,MHP
17478,2012-12-31,2013-03-31,2013-07-31,26.212,MHP
17478,2012-12-31,2013-06-30,2013-08-31,22.624,MHFI
17478,2012-12-31,2013-06-30,2013-09-30,25.422,MHFI
17478,2012-12-31,2013-06-30,2013-10-31,27.008,MHFI
17478,2012-12-31,2013-09-30,2013-11-30,25.958,MHFI
17478,2012-12-31,2013-09-30,2013-12-31,27.247,MHFI
17478,2012-12-31,2013-09-30,2014-01-31,26.495,MHFI
17478,2013-12-31,2013-12-31,2014-02-28,27.469,MHFI
17478,2013-12-31,2013-12-31,2014-03-31,26.310,MHFI
17478,2013-12-31,2013-12-31,2014-04-30,25.493,MHFI
17478,2013-12-31,2014-03-31,2014-05-31,26.125,MHFI
17478,2013-12-31,2014-03-31,2014-06-30,26.527,MHFI
17478,2013-12-31,2014-03-31,2014-07-31,25.629,MHFI
17478,2013-12-31,2014-06-30,2014-08-31,24.363,MHFI
17478,2013-12-31,2014-06-30,2014-09-30,25.360,MHFI
17478,2013-12-31,2014-06-30,2014-10-31,27.171,MHFI
17478,2013-12-31,2014-09-30,2014-11-30,29.298,MHFI
17478,2013-12-31,2014-09-30,2014-12-31,27.893,MHFI
17478,2013-12-31,2014-09-30,2015-01-31,28.038,MHFI
17478,2014-12-31,2014-12-31,2015-02-28,-95.463,MHFI
17478,2014-12-31,2014-12-31,2015-03-31,-95.741,MHFI
17478,2014-12-31,2014-12-31,2015-04-30,-96.574,MHFI
17478,2014-12-31,2015-03-31,2015-05-31,-116.57,MHFI
17478,2014-12-31,2015-03-31,2015-06-30,-112.87,MHFI
17478,2014-12-31,2015-03-31,2015-07-31,-114.33,MHFI
17478,2014-12-31,2015-06-30,2015-08-31,-149.22,MHFI
17478,2014-12-31,2015-06-30,2015-09-30,-133.08,MHFI
17478,2014-12-31,2015-06-30,2015-10-31,-142.52,MHFI
17478,2014-12-31,2015-09-30,2015-11-30,-235.29,MHFI
17478,2014-12-31,2015-09-30,2015-12-31,-240.44,MHFI
17478,2014-12-31,2015-09-30,2016-01-31,-207.37,MHFI
17478,2015-12-31,2015-12-31,2016-02-29,21.316,MHFI
17478,2015-12-31,2015-12-31,2016-03-31,23.511,MHFI
17478,2015-12-31,2015-12-31,2016-04-30,25.380,MHFI
17478,2015-12-31,2016-03-31,2016-05-31,26.558,MHFI
17478,2015-12-31,2016-03-31,2016-06-30,25.477,MHFI
17478,2015-12-31,2016-03-31,2016-07-31,29.026,MHFI
17478,2015-12-31,2016-06-30,2016-08-31,28.270,SPGI
17478,2015-12-31,2016-06-30,2016-09-30,28.961,SPGI
17478,2015-12-31,2016-06-30,2016-10-31,27.883,SPGI
17478,2015-12-31,2016-09-30,2016-11-30,17.499,SPGI
17478,2015-12-31,2016-09-30,2016-12-31,15.815,SPGI
17478,2015-12-31,2016-09-30,2017-01-31,17.674,SPGI
17478,2016-12-31,2016-12-31,2017-02-28,16.306,SPGI
17478,2016-12-31,2016-12-31,2017-03-31,16.466,SPGI
17478,2016-12-31,2016-12-31,2017-04-30,16.901,SPGI
17478,2016-12-31,2017-03-31,2017-05-31,17.042,SPGI
17478,2016-12-31,2017-03-31,2017-06-30,17.421,SPGI
17478,2016-12-31,2017-03-31,2017-07-31,18.328,SPGI
17478,2016-12-31,2017-06-30,2017-08-31,18.029,SPGI
17478,2016-12-31,2017-06-30,2017-09-30,18.261,SPGI
17478,2016-12-31,2017-06-30,2017-10-31,18.279,SPGI
17478,2016-12-31,2017-09-30,2017-11-30,24.335,SPGI
17478,2016-12-31,2017-09-30,2017-12-31,24.912,SPGI
17478,2016-12-31,2017-09-30,2018-01-31,26.632,SPGI
17478,2017-12-31,2017-12-31,2018-02-28,33.183,SPGI
17478,2017-12-31,2017-12-31,2018-03-31,33.055,SPGI
17478,2017-12-31,2017-12-31,2018-04-30,32.630,SPGI
17478,2017-12-31,2018-03-31,2018-05-31,31.958,SPGI
17478,2017-12-31,2018-03-31,2018-06-30,32.992,SPGI
17478,2017-12-31,2018-03-31,2018-07-31,32.434,SPGI
17478,2017-12-31,2018-06-30,2018-08-31,32.453,SPGI
17478,2017-12-31,2018-06-30,2018-09-30,30.625,SPGI
17478,2017-12-31,2018-06-30,2018-10-31,28.577,SPGI
17478,2017-12-31,2018-09-30,2018-11-30,27.211,SPGI
17478,2017-12-31,2018-09-30,2018-12-31,25.289,SPGI
17478,2017-12-31,2018-09-30,2019-01-31,28.519,SPGI
17478,2018-12-31,2018-12-31,2019-02-28,25.921,SPGI
17478,2018-12-31,2018-12-31,2019-03-31,27.238,SPGI
17478,2018-12-31,2018-12-31,2019-04-30,28.546,SPGI
17478,2018-12-31,2019-03-31,2019-05-31,28.709,SPGI
17478,2018-12-31,2019-03-31,2019-06-30,30.576,SPGI
17478,2018-12-31,2019-03-31,2019-07-31,32.879,SPGI
17478,2018-12-31,2019-06-30,2019-08-31,33.061,SPGI
17478,2018-12-31,2019-06-30,2019-09-30,31.128,SPGI
17478,2018-12-31,2019-06-30,2019-10-31,32.781,SPGI
17478,2018-12-31,2019-09-30,2019-11-30,31.394,SPGI
17478,2018-12-31,2019-09-30,2019-12-31,32.390,SPGI
17478,2018-12-31,2019-09-30,2020-01-31,34.843,SPGI
17478,2019-12-31,2019-12-31,2020-02-29,30.920,SPGI
17478,2019-12-31,2019-12-31,2020-03-31,28.494,SPGI
17478,2019-12-31,2019-12-31,2020-04-30,34.056,SPGI
17478,2019-12-31,2020-03-31,2020-05-31,33.998,SPGI
17478,2019-12-31,2020-03-31,2020-06-30,34.464,SPGI
17478,2019-12-31,2020-03-31,2020-07-31,36.637,SPGI
17478,2019-12-31,2020-06-30,2020-08-31,34.568,SPGI
17478,2019-12-31,2020-06-30,2020-09-30,34.019,SPGI
17478,2019-12-31,2020-06-30,2020-10-31,30.446,SPGI
17478,2019-12-31,2020-09-30,2020-11-30,35.248,SPGI
17478,2019-12-31,2020-09-30,2020-12-31,32.939,SPGI
17478,2019-12-31,2020-09-30,2021-01-31,31.764,SPGI
17478,2020-12-31,2020-12-31,2021-02-28,34.095,SPGI
17478,2020-12-31,2020-12-31,2021-03-31,36.529,SPGI
17478,2020-12-31,2020-12-31,2021-04-30,40.413,SPGI
17478,2020-12-31,2021-03-31,2021-05-31,37.349,SPGI
17478,2020-12-31,2021-03-31,2021-06-30,40.399,SPGI
17478,2020-12-31,2021-03-31,2021-07-31,42.197,SPGI
17478,2020-12-31,2021-06-30,2021-08-31,43.597,SPGI
17478,2020-12-31,2021-06-30,2021-09-30,41.738,SPGI
17478,2020-12-31,2021-06-30,2021-10-31,46.578,SPGI
17478,2020-12-31,2021-09-30,2021-11-30,39.287,SPGI
17478,2020-12-31,2021-09-30,2021-12-31,40.684,SPGI
17478,2020-12-31,2021-09-30,2022-01-31,35.795,SPGI
17478,2021-12-31,2021-12-31,2022-02-28,30.032,SPGI
17478,2021-12-31,2021-12-31,2022-03-31,32.788,SPGI
17478,2021-12-31,2021-12-31,2022-04-30,30.096,SPGI
17478,2021-12-31,2022-03-31,2022-05-31,25.215,SPGI
17478,2021-12-31,2022-03-31,2022-06-30,24.319,SPGI
17478,2021-12-31,2022-03-31,2022-07-31,27.196,SPGI
17478,2021-12-31,2022-06-30,2022-08-31,26.560,SPGI
17478,2021-12-31,2022-06-30,2022-09-30,23.028,SPGI
17478,2021-12-31,2022-06-30,2022-10-31,24.227,SPGI
17478,2021-12-31,2022-09-30,2022-11-30,30.154,SPGI
17478,2021-12-31,2022-09-30,2022-12-31,,SPGI
17700,2017-12-31,2018-03-31,2018-06-30,414.875,
17700,2017-12-31,2018-03-31,2018-07-31,409.500,
17700,2017-12-31,2018-06-30,2018-08-31,-256.67,CDAY
17700,2017-12-31,2018-06-30,2018-09-30,-280.20,CDAY
17700,2017-12-31,2018-06-30,2018-10-31,-253.13,CDAY
17700,2017-12-31,2018-09-30,2018-11-30,368.769,CDAY
17700,2017-12-31,2018-09-30,2018-12-31,304.526,CDAY
17700,2017-12-31,2018-09-30,2019-01-31,283.333,CDAY
17700,2018-12-31,2018-12-31,2019-02-28,-175.07,CDAY
17700,2018-12-31,2018-12-31,2019-03-31,-183.21,CDAY
17700,2018-12-31,2018-12-31,2019-04-30,-189.82,CDAY
17700,2018-12-31,2019-03-31,2019-05-31,-245.90,CDAY
17700,2018-12-31,2019-03-31,2019-06-30,-251.00,CDAY
17700,2018-12-31,2019-03-31,2019-07-31,-266.55,CDAY
17700,2018-12-31,2019-06-30,2019-08-31,240.708,CDAY
17700,2018-12-31,2019-06-30,2019-09-30,205.708,CDAY
17700,2018-12-31,2019-06-30,2019-10-31,201.042,CDAY
17700,2018-12-31,2019-09-30,2019-11-30,98.951,CDAY
17700,2018-12-31,2019-09-30,2019-12-31,111.279,CDAY
17700,2018-12-31,2019-09-30,2020-01-31,120.148,CDAY
17700,2019-12-31,2019-12-31,2020-02-29,133.453,CDAY
17700,2019-12-31,2019-12-31,2020-03-31,94.472,CDAY
17700,2019-12-31,2019-12-31,2020-04-30,111.264,CDAY
17700,2019-12-31,2020-03-31,2020-05-31,135.039,CDAY
17700,2019-12-31,2020-03-31,2020-06-30,155.431,CDAY
17700,2019-12-31,2020-03-31,2020-07-31,153.510,CDAY
17700,2019-12-31,2020-06-30,2020-08-31,159.040,CDAY
17700,2019-12-31,2020-06-30,2020-09-30,165.300,CDAY
17700,2019-12-31,2020-06-30,2020-10-31,172.440,CDAY
17700,2019-12-31,2020-09-30,2020-11-30,594.600,CDAY
17700,2019-12-31,2020-09-30,2020-12-31,517.733,CDAY
17700,2019-12-31,2020-09-30,2021-01-31,539.875,CDAY
17700,2020-12-31,2020-12-31,2021-02-28,-479.75,CDAY
17700,2020-12-31,2020-12-31,2021-03-31,-464.25,CDAY
17700,2020-12-31,2020-12-31,2021-04-30,-493.57,CDAY
17700,2020-12-31,2021-03-31,2021-05-31,-406.64,CDAY
17700,2020-12-31,2021-03-31,2021-06-30,-436.00,CDAY
17700,2020-12-31,2021-03-31,2021-07-31,-447.27,CDAY
17700,2020-12-31,2021-06-30,2021-08-31,-261.28,CDAY
17700,2020-12-31,2021-06-30,2021-09-30,-261.91,CDAY
17700,2020-12-31,2021-06-30,2021-10-31,-291.28,CDAY
17700,2020-12-31,2021-09-30,2021-11-30,-195.36,CDAY
17700,2020-12-31,2021-09-30,2021-12-31,-186.54,CDAY
17700,2020-12-31,2021-09-30,2022-01-31,-135.39,CDAY
17700,2021-12-31,2021-12-31,2022-02-28,-145.82,CDAY
17700,2021-12-31,2021-12-31,2022-03-31,-136.72,CDAY
17700,2021-12-31,2021-12-31,2022-04-30,-112.26,CDAY
17700,2021-12-31,2022-03-31,2022-05-31,-102.36,CDAY
17700,2021-12-31,2022-03-31,2022-06-30,-85.600,CDAY
17700,2021-12-31,2022-03-31,2022-07-31,-99.582,CDAY
17700,2021-12-31,2022-06-30,2022-08-31,-116.94,CDAY
17700,2021-12-31,2022-06-30,2022-09-30,-109.57,CDAY
17700,2021-12-31,2022-06-30,2022-10-31,-129.78,CDAY
17700,2021-12-31,2022-09-30,2022-11-30,-134.20,CDAY
17700,2021-12-31,2022-09-30,2022-12-31,,CDAY
17743,2008-12-31,2009-09-30,2010-01-31,8.382,WRB
17743,2009-12-31,2009-12-31,2010-02-28,13.839,WRB
17743,2009-12-31,2009-12-31,2010-03-31,14.027,WRB
17743,2009-12-31,2009-12-31,2010-04-30,14.516,WRB
17743,2009-12-31,2010-03-31,2010-05-31,4.438,WRB
17743,2009-12-31,2010-03-31,2010-06-30,4.308,WRB
17743,2009-12-31,2010-03-31,2010-07-31,4.397,WRB
17743,2009-12-31,2010-06-30,2010-08-31,4.124,WRB
17743,2009-12-31,2010-06-30,2010-09-30,4.236,WRB
17743,2009-12-31,2010-06-30,2010-10-31,4.307,WRB
17743,2009-12-31,2010-09-30,2010-11-30,4.148,WRB
17743,2009-12-31,2010-09-30,2010-12-31,4.255,WRB
17743,2009-12-31,2010-09-30,2011-01-31,4.390,WRB
17743,2010-12-31,2010-12-31,2011-02-28,10.328,WRB
17743,2010-12-31,2010-12-31,2011-03-31,11.107,WRB
17743,2010-12-31,2010-12-31,2011-04-30,11.245,WRB
17743,2010-12-31,2011-03-31,2011-05-31,5.005,WRB
17743,2010-12-31,2011-03-31,2011-06-30,4.904,WRB
17743,2010-12-31,2011-03-31,2011-07-31,4.655,WRB
17743,2010-12-31,2011-06-30,2011-08-31,4.903,WRB
17743,2010-12-31,2011-06-30,2011-09-30,4.713,WRB
17743,2010-12-31,2011-06-30,2011-10-31,5.525,WRB
17743,2010-12-31,2011-09-30,2011-11-30,5.574,WRB
17743,2010-12-31,2011-09-30,2011-12-31,5.619,WRB
17743,2010-12-31,2011-09-30,2012-01-31,5.600,WRB
17743,2011-12-31,2011-12-31,2012-02-29,13.192,WRB
17743,2011-12-31,2011-12-31,2012-03-31,13.328,WRB
17743,2011-12-31,2011-12-31,2012-04-30,13.897,WRB
17743,2011-12-31,2012-03-31,2012-05-31,5.976,WRB
17743,2011-12-31,2012-03-31,2012-06-30,6.069,WRB
17743,2011-12-31,2012-03-31,2012-07-31,5.712,WRB
17743,2011-12-31,2012-06-30,2012-08-31,5.447,WRB
17743,2011-12-31,2012-06-30,2012-09-30,5.463,WRB
17743,2011-12-31,2012-06-30,2012-10-31,5.667,WRB
17743,2011-12-31,2012-09-30,2012-11-30,5.470,WRB
17743,2011-12-31,2012-09-30,2012-12-31,5.193,WRB
17743,2011-12-31,2012-09-30,2013-01-31,5.665,WRB
17743,2012-12-31,2012-12-31,2013-02-28,11.657,WRB
17743,2012-12-31,2012-12-31,2013-03-31,12.463,WRB
17743,2012-12-31,2012-12-31,2013-04-30,12.197,WRB
17743,2012-12-31,2013-03-31,2013-05-31,5.248,WRB
17743,2012-12-31,2013-03-31,2013-06-30,5.233,WRB
17743,2012-12-31,2013-03-31,2013-07-31,5.427,WRB
17743,2012-12-31,2013-06-30,2013-08-31,5.177,WRB
17743,2012-12-31,2013-06-30,2013-09-30,5.396,WRB
17743,2012-12-31,2013-06-30,2013-10-31,5.528,WRB
17743,2012-12-31,2013-09-30,2013-11-30,5.135,WRB
17743,2012-12-31,2013-09-30,2013-12-31,5.088,WRB
17743,2012-12-31,2013-09-30,2014-01-31,4.545,WRB
17743,2013-12-31,2013-12-31,2014-02-28,11.617,WRB
17743,2013-12-31,2013-12-31,2014-03-31,11.724,WRB
17743,2013-12-31,2013-12-31,2014-04-30,12.462,WRB
17743,2013-12-31,2014-03-31,2014-05-31,4.990,WRB
17743,2013-12-31,2014-03-31,2014-06-30,5.184,WRB
17743,2013-12-31,2014-03-31,2014-07-31,4.994,WRB
17743,2013-12-31,2014-06-30,2014-08-31,4.775,WRB
17743,2013-12-31,2014-06-30,2014-09-30,4.721,WRB
17743,2013-12-31,2014-06-30,2014-10-31,5.090,WRB
17743,2013-12-31,2014-09-30,2014-11-30,4.690,WRB
17743,2013-12-31,2014-09-30,2014-12-31,4.602,WRB
17743,2013-12-31,2014-09-30,2015-01-31,4.399,WRB
17743,2014-12-31,2014-12-31,2015-02-28,10.270,WRB
17743,2014-12-31,2014-12-31,2015-03-31,10.393,WRB
17743,2014-12-31,2014-12-31,2015-04-30,10.080,WRB
17743,2014-12-31,2015-03-31,2015-05-31,4.850,WRB
17743,2014-12-31,2015-03-31,2015-06-30,5.140,WRB
17743,2014-12-31,2015-03-31,2015-07-31,5.515,WRB
17743,2014-12-31,2015-06-30,2015-08-31,5.898,WRB
17743,2014-12-31,2015-06-30,2015-09-30,5.908,WRB
17743,2014-12-31,2015-06-30,2015-10-31,6.067,WRB
17743,2014-12-31,2015-09-30,2015-11-30,6.425,WRB
17743,2014-12-31,2015-09-30,2015-12-31,6.320,WRB
17743,2014-12-31,2015-09-30,2016-01-31,5.789,WRB
17743,2015-12-31,2015-12-31,2016-02-29,13.307,WRB
17743,2015-12-31,2015-12-31,2016-03-31,14.522,WRB
17743,2015-12-31,2015-12-31,2016-04-30,14.470,WRB
17743,2015-12-31,2016-03-31,2016-05-31,6.483,WRB
17743,2015-12-31,2016-03-31,2016-06-30,6.811,WRB
17743,2015-12-31,2016-03-31,2016-07-31,6.614,WRB
17743,2015-12-31,2016-06-30,2016-08-31,6.926,WRB
17743,2015-12-31,2016-06-30,2016-09-30,6.738,WRB
17743,2015-12-31,2016-06-30,2016-10-31,6.661,WRB
17743,2015-12-31,2016-09-30,2016-11-30,6.313,WRB
