gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,dvy,costat
160479,2013-06-30,2013,2,INDL,C,D,STD,EXR,USD,2013Q2,2013Q2,72.2180,A
160479,2013-09-30,2013,3,INDL,C,D,STD,EXR,USD,2013Q3,2013Q3,116.7120,A
160479,2013-12-31,2013,4,INDL,C,D,STD,EXR,USD,2013Q4,2013Q4,163.0140,A
160479,2014-03-31,2014,1,INDL,C,D,STD,EXR,USD,2014Q1,2014Q1,46.3470,A
160479,2014-06-30,2014,2,INDL,C,D,STD,EXR,USD,2014Q2,2014Q2,100.8740,A
160479,2014-09-30,2014,3,INDL,C,D,STD,EXR,USD,2014Q3,2014Q3,155.4100,A
160479,2014-12-31,2014,4,INDL,C,D,STD,EXR,USD,2014Q4,2014Q4,210.0910,A
160479,2015-03-31,2015,1,INDL,C,D,STD,EXR,USD,2015Q1,2015Q1,54.7320,A
160479,2015-06-30,2015,2,INDL,C,D,STD,EXR,USD,2015Q2,2015Q2,123.4730,A
160479,2015-09-30,2015,3,INDL,C,D,STD,EXR,USD,2015Q3,2015Q3,196.0760,A
160479,2015-12-31,2015,4,INDL,C,D,STD,EXR,USD,2015Q4,2015Q4,269.3020,A
160479,2016-03-31,2016,1,INDL,C,D,STD,EXR,USD,2016Q1,2016Q1,73.8270,A
160479,2016-06-30,2016,2,INDL,C,D,STD,EXR,USD,2016Q2,2016Q2,171.5140,A
160479,2016-09-30,2016,3,INDL,C,D,STD,EXR,USD,2016Q3,2016Q3,269.6300,A
160479,2016-12-31,2016,4,INDL,C,D,STD,EXR,USD,2016Q4,2016Q4,367.8180,A
160479,2017-03-31,2017,1,INDL,C,D,STD,EXR,USD,2017Q1,2017Q1,98.2120,A
160479,2017-06-30,2017,2,INDL,C,D,STD,EXR,USD,2017Q2,2017Q2,196.4680,A
160479,2017-09-30,2017,3,INDL,C,D,STD,EXR,USD,2017Q3,2017Q3,294.7540,A
160479,2017-12-31,2017,4,INDL,C,D,STD,EXR,USD,2017Q4,2017Q4,393.0400,A
160479,2018-03-31,2018,1,INDL,C,D,STD,EXR,USD,2018Q1,2018Q1,98.3270,A
160479,2018-06-30,2018,2,INDL,C,D,STD,EXR,USD,2018Q2,2018Q2,206.8130,A
160479,2018-09-30,2018,3,INDL,C,D,STD,EXR,USD,2018Q3,2018Q3,315.6080,A
160479,2018-12-31,2018,4,INDL,C,D,STD,EXR,USD,2018Q4,2018Q4,424.9070,A
160479,2019-03-31,2019,1,INDL,C,D,STD,EXR,USD,2019Q1,2019Q1,109.5230,A
160479,2019-06-30,2019,2,INDL,C,D,STD,EXR,USD,2019Q2,2019Q2,225.0950,A
160479,2019-09-30,2019,3,INDL,C,D,STD,EXR,USD,2019Q3,2019Q3,341.5350,A
160479,2019-12-31,2019,4,INDL,C,D,STD,EXR,USD,2019Q4,2019Q4,458.1140,A
160479,2020-03-31,2020,1,INDL,C,D,STD,EXR,USD,2020Q1,2020Q1,117.1970,A
160479,2020-06-30,2020,2,INDL,C,D,STD,EXR,USD,2020Q2,2020Q2,233.5150,A
160479,2020-09-30,2020,3,INDL,C,D,STD,EXR,USD,2020Q3,2020Q3,349.7000,A
160479,2020-12-31,2020,4,INDL,C,D,STD,EXR,USD,2020Q4,2020Q4,467.7650,A
160479,2021-03-31,2021,1,INDL,C,D,STD,EXR,USD,2021Q1,2021Q1,132.5400,A
160479,2021-06-30,2021,2,INDL,C,D,STD,EXR,USD,2021Q2,2021Q2,266.3170,A
160479,2021-09-30,2021,3,INDL,C,D,STD,EXR,USD,2021Q3,2021Q3,433.5910,A
160479,2021-12-31,2021,4,INDL,C,D,STD,EXR,USD,2021Q4,2021Q4,600.9940,A
160479,2022-03-31,2022,1,INDL,C,D,STD,EXR,USD,2022Q1,2022Q1,202.5270,A
160479,2022-06-30,2022,2,INDL,C,D,STD,EXR,USD,2022Q2,2022Q2,403.5510,A
160479,2022-09-30,2022,3,INDL,C,D,STD,EXR,USD,2022Q3,2022Q3,604.4290,A
160479,2022-12-31,2022,4,INDL,C,D,STD,EXR,USD,2022Q4,2022Q4,805.3110,A
160479,2023-03-31,2023,1,INDL,C,D,STD,EXR,USD,2023Q1,2023Q1,219.9880,A
160888,2002-03-31,2002,1,INDL,C,D,STD,MPWR,USD,2002Q1,2002Q1,,A
160888,2002-06-30,2002,2,INDL,C,D,STD,MPWR,USD,2002Q2,2002Q2,,A
160888,2002-09-30,2002,3,INDL,C,D,STD,MPWR,USD,2002Q3,2002Q3,,A
160888,2002-12-31,2002,4,INDL,C,D,STD,MPWR,USD,2002Q4,2002Q4,0.0000,A
160888,2003-03-31,2003,1,INDL,C,D,STD,MPWR,USD,2003Q1,2003Q1,,A
160888,2003-06-30,2003,2,INDL,C,D,STD,MPWR,USD,2003Q2,2003Q2,,A
160888,2003-09-30,2003,3,INDL,C,D,STD,MPWR,USD,2003Q3,2003Q3,,A
160888,2003-12-31,2003,4,INDL,C,D,STD,MPWR,USD,2003Q4,2003Q4,0.0000,A
160888,2004-03-31,2004,1,INDL,C,D,STD,MPWR,USD,2004Q1,2004Q1,,A
160888,2004-06-30,2004,2,INDL,C,D,STD,MPWR,USD,2004Q2,2004Q2,,A
160888,2004-09-30,2004,3,INDL,C,D,STD,MPWR,USD,2004Q3,2004Q3,0.0000,A
160888,2004-12-31,2004,4,INDL,C,D,STD,MPWR,USD,2004Q4,2004Q4,0.0000,A
160888,2005-03-31,2005,1,INDL,C,D,STD,MPWR,USD,2005Q1,2005Q1,0.0000,A
160888,2005-06-30,2005,2,INDL,C,D,STD,MPWR,USD,2005Q2,2005Q2,0.0000,A
160888,2005-09-30,2005,3,INDL,C,D,STD,MPWR,USD,2005Q3,2005Q3,0.0000,A
160888,2005-12-31,2005,4,INDL,C,D,STD,MPWR,USD,2005Q4,2005Q4,0.0000,A
160888,2006-03-31,2006,1,INDL,C,D,STD,MPWR,USD,2006Q1,2006Q1,0.0000,A
160888,2006-06-30,2006,2,INDL,C,D,STD,MPWR,USD,2006Q2,2006Q2,0.0000,A
160888,2006-09-30,2006,3,INDL,C,D,STD,MPWR,USD,2006Q3,2006Q3,0.0000,A
160888,2006-12-31,2006,4,INDL,C,D,STD,MPWR,USD,2006Q4,2006Q4,0.0000,A
160888,2007-03-31,2007,1,INDL,C,D,STD,MPWR,USD,2007Q1,2007Q1,0.0000,A
160888,2007-06-30,2007,2,INDL,C,D,STD,MPWR,USD,2007Q2,2007Q2,0.0000,A
160888,2007-09-30,2007,3,INDL,C,D,STD,MPWR,USD,2007Q3,2007Q3,0.0000,A
160888,2007-12-31,2007,4,INDL,C,D,STD,MPWR,USD,2007Q4,2007Q4,0.0000,A
160888,2008-03-31,2008,1,INDL,C,D,STD,MPWR,USD,2008Q1,2008Q1,0.0000,A
160888,2008-06-30,2008,2,INDL,C,D,STD,MPWR,USD,2008Q2,2008Q2,0.0000,A
160888,2008-09-30,2008,3,INDL,C,D,STD,MPWR,USD,2008Q3,2008Q3,0.0000,A
160888,2008-12-31,2008,4,INDL,C,D,STD,MPWR,USD,2008Q4,2008Q4,0.0000,A
160888,2009-03-31,2009,1,INDL,C,D,STD,MPWR,USD,2009Q1,2009Q1,0.0000,A
160888,2009-06-30,2009,2,INDL,C,D,STD,MPWR,USD,2009Q2,2009Q2,0.0000,A
160888,2009-09-30,2009,3,INDL,C,D,STD,MPWR,USD,2009Q3,2009Q3,0.0000,A
160888,2009-12-31,2009,4,INDL,C,D,STD,MPWR,USD,2009Q4,2009Q4,0.0000,A
160888,2010-03-31,2010,1,INDL,C,D,STD,MPWR,USD,2010Q1,2010Q1,0.0000,A
160888,2010-06-30,2010,2,INDL,C,D,STD,MPWR,USD,2010Q2,2010Q2,0.0000,A
160888,2010-09-30,2010,3,INDL,C,D,STD,MPWR,USD,2010Q3,2010Q3,0.0000,A
160888,2010-12-31,2010,4,INDL,C,D,STD,MPWR,USD,2010Q4,2010Q4,0.0000,A
160888,2011-03-31,2011,1,INDL,C,D,STD,MPWR,USD,2011Q1,2011Q1,0.0000,A
160888,2011-06-30,2011,2,INDL,C,D,STD,MPWR,USD,2011Q2,2011Q2,0.0000,A
160888,2011-09-30,2011,3,INDL,C,D,STD,MPWR,USD,2011Q3,2011Q3,0.0000,A
160888,2011-12-31,2011,4,INDL,C,D,STD,MPWR,USD,2011Q4,2011Q4,0.0000,A
160888,2012-03-31,2012,1,INDL,C,D,STD,MPWR,USD,2012Q1,2012Q1,0.0000,A
160888,2012-06-30,2012,2,INDL,C,D,STD,MPWR,USD,2012Q2,2012Q2,0.0000,A
160888,2012-09-30,2012,3,INDL,C,D,STD,MPWR,USD,2012Q3,2012Q3,0.0000,A
160888,2012-12-31,2012,4,INDL,C,D,STD,MPWR,USD,2012Q4,2012Q4,35.6640,A
160888,2013-03-31,2013,1,INDL,C,D,STD,MPWR,USD,2013Q1,2013Q1,0.0000,A
160888,2013-06-30,2013,2,INDL,C,D,STD,MPWR,USD,2013Q2,2013Q2,0.0000,A
160888,2013-09-30,2013,3,INDL,C,D,STD,MPWR,USD,2013Q3,2013Q3,0.0000,A
160888,2013-12-31,2013,4,INDL,C,D,STD,MPWR,USD,2013Q4,2013Q4,0.0000,A
160888,2014-03-31,2014,1,INDL,C,D,STD,MPWR,USD,2014Q1,2014Q1,0.0000,A
160888,2014-06-30,2014,2,INDL,C,D,STD,MPWR,USD,2014Q2,2014Q2,0.0000,A
160888,2014-09-30,2014,3,INDL,C,D,STD,MPWR,USD,2014Q3,2014Q3,5.8170,A
160888,2014-12-31,2014,4,INDL,C,D,STD,MPWR,USD,2014Q4,2014Q4,11.6580,A
160888,2015-03-31,2015,1,INDL,C,D,STD,MPWR,USD,2015Q1,2015Q1,5.8590,A
160888,2015-06-30,2015,2,INDL,C,D,STD,MPWR,USD,2015Q2,2015Q2,13.8420,A
160888,2015-09-30,2015,3,INDL,C,D,STD,MPWR,USD,2015Q3,2015Q3,21.8530,A
160888,2015-12-31,2015,4,INDL,C,D,STD,MPWR,USD,2015Q4,2015Q4,29.9650,A
160888,2016-03-31,2016,1,INDL,C,D,STD,MPWR,USD,2016Q1,2016Q1,7.9740,A
160888,2016-06-30,2016,2,INDL,C,D,STD,MPWR,USD,2016Q2,2016Q2,16.4800,A
160888,2016-09-30,2016,3,INDL,C,D,STD,MPWR,USD,2016Q3,2016Q3,24.6340,A
160888,2016-12-31,2016,4,INDL,C,D,STD,MPWR,USD,2016Q4,2016Q4,33.0990,A
160888,2017-03-31,2017,1,INDL,C,D,STD,MPWR,USD,2017Q1,2017Q1,8.1790,A
160888,2017-06-30,2017,2,INDL,C,D,STD,MPWR,USD,2017Q2,2017Q2,16.8150,A
160888,2017-09-30,2017,3,INDL,C,D,STD,MPWR,USD,2017Q3,2017Q3,25.2640,A
160888,2017-12-31,2017,4,INDL,C,D,STD,MPWR,USD,2017Q4,2017Q4,33.9260,A
160888,2018-03-31,2018,1,INDL,C,D,STD,MPWR,USD,2018Q1,2018Q1,8.3390,A
160888,2018-06-30,2018,2,INDL,C,D,STD,MPWR,USD,2018Q2,2018Q2,21.4670,A
160888,2018-09-30,2018,3,INDL,C,D,STD,MPWR,USD,2018Q3,2018Q3,34.3810,A
160888,2018-12-31,2018,4,INDL,C,D,STD,MPWR,USD,2018Q4,2018Q4,47.4750,A
160888,2019-03-31,2019,1,INDL,C,D,STD,MPWR,USD,2019Q1,2019Q1,12.7610,A
160888,2019-06-30,2019,2,INDL,C,D,STD,MPWR,USD,2019Q2,2019Q2,30.7840,A
160888,2019-09-30,2019,3,INDL,C,D,STD,MPWR,USD,2019Q3,2019Q3,48.6410,A
160888,2019-12-31,2019,4,INDL,C,D,STD,MPWR,USD,2019Q4,2019Q4,67.2940,A
160888,2020-03-31,2020,1,INDL,C,D,STD,MPWR,USD,2020Q1,2020Q1,17.4270,A
160888,2020-06-30,2020,2,INDL,C,D,STD,MPWR,USD,2020Q2,2020Q2,42.2670,A
160888,2020-09-30,2020,3,INDL,C,D,STD,MPWR,USD,2020Q3,2020Q3,65.4770,A
160888,2020-12-31,2020,4,INDL,C,D,STD,MPWR,USD,2020Q4,2020Q4,88.7860,A
160888,2021-03-31,2021,1,INDL,C,D,STD,MPWR,USD,2021Q1,2021Q1,23.4670,A
160888,2021-06-30,2021,2,INDL,C,D,STD,MPWR,USD,2021Q2,2021Q2,52.2220,A
160888,2021-09-30,2021,3,INDL,C,D,STD,MPWR,USD,2021Q3,2021Q3,80.7250,A
160888,2021-12-31,2021,4,INDL,C,D,STD,MPWR,USD,2021Q4,2021Q4,109.3640,A
160888,2022-03-31,2022,1,INDL,C,D,STD,MPWR,USD,2022Q1,2022Q1,28.8250,A
160888,2022-06-30,2022,2,INDL,C,D,STD,MPWR,USD,2022Q2,2022Q2,65.2940,A
160888,2022-09-30,2022,3,INDL,C,D,STD,MPWR,USD,2022Q3,2022Q3,101.5640,A
160888,2022-12-31,2022,4,INDL,C,D,STD,MPWR,USD,2022Q4,2022Q4,137.9650,A
160888,2023-03-31,2023,1,INDL,C,D,STD,MPWR,USD,2023Q1,2023Q1,36.7250,A
160991,2002-03-31,2002,1,INDL,C,D,STD,DLR,USD,2002Q1,2002Q1,,A
160991,2002-06-30,2002,2,INDL,C,D,STD,DLR,USD,2002Q2,2002Q2,,A
160991,2002-09-30,2002,3,INDL,C,D,STD,DLR,USD,2002Q3,2002Q3,,A
160991,2002-12-31,2002,4,INDL,C,D,STD,DLR,USD,2002Q4,2002Q4,4.3050,A
160991,2003-03-31,2003,1,INDL,C,D,STD,DLR,USD,2003Q1,2003Q1,,A
160991,2003-06-30,2003,2,INDL,C,D,STD,DLR,USD,2003Q2,2003Q2,,A
160991,2003-09-30,2003,3,INDL,C,D,STD,DLR,USD,2003Q3,2003Q3,,A
160991,2003-12-31,2003,4,INDL,C,D,STD,DLR,USD,2003Q4,2003Q4,82.8910,A
160991,2004-03-31,2004,1,INDL,C,D,STD,DLR,USD,2004Q1,2004Q1,1.7400,A
160991,2004-06-30,2004,2,INDL,C,D,STD,DLR,USD,2004Q2,2004Q2,40.1370,A
160991,2004-09-30,2004,3,INDL,C,D,STD,DLR,USD,2004Q3,2004Q3,46.1950,A
160991,2004-12-31,2004,4,INDL,C,D,STD,DLR,USD,2004Q4,2004Q4,68.5940,A
160991,2005-03-31,2005,1,INDL,C,D,STD,DLR,USD,2005Q1,2005Q1,22.4520,A
160991,2005-06-30,2005,2,INDL,C,D,STD,DLR,USD,2005Q2,2005Q2,37.5560,A
160991,2005-09-30,2005,3,INDL,C,D,STD,DLR,USD,2005Q3,2005Q3,54.9950,A
160991,2005-12-31,2005,4,INDL,C,D,STD,DLR,USD,2005Q4,2005Q4,58.4380,A
160991,2006-03-31,2006,1,INDL,C,D,STD,DLR,USD,2006Q1,2006Q1,34.7260,A
160991,2006-06-30,2006,2,INDL,C,D,STD,DLR,USD,2006Q2,2006Q2,54.8800,A
160991,2006-09-30,2006,3,INDL,C,D,STD,DLR,USD,2006Q3,2006Q3,54.8800,A
160991,2006-12-31,2006,4,INDL,C,D,STD,DLR,USD,2006Q4,2006Q4,78.3770,A
160991,2007-03-31,2007,1,INDL,C,D,STD,DLR,USD,2007Q1,2007Q1,19.3880,A
160991,2007-06-30,2007,2,INDL,C,D,STD,DLR,USD,2007Q2,2007Q2,42.2720,A
160991,2007-09-30,2007,3,INDL,C,D,STD,DLR,USD,2007Q3,2007Q3,66.8980,A
160991,2007-12-31,2007,4,INDL,C,D,STD,DLR,USD,2007Q4,2007Q4,97.0810,A
160991,2008-03-31,2008,1,INDL,C,D,STD,DLR,USD,2008Q1,2008Q1,53.0210,A
160991,2008-06-30,2008,2,INDL,C,D,STD,DLR,USD,2008Q2,2008Q2,85.5670,A
160991,2008-09-30,2008,3,INDL,C,D,STD,DLR,USD,2008Q3,2008Q3,119.9280,A
160991,2008-12-31,2008,4,INDL,C,D,STD,DLR,USD,2008Q4,2008Q4,130.0400,A
160991,2009-03-31,2009,1,INDL,C,D,STD,DLR,USD,2009Q1,2009Q1,63.2460,A
160991,2009-06-30,2009,2,INDL,C,D,STD,DLR,USD,2009Q2,2009Q2,100.4110,A
160991,2009-09-30,2009,3,INDL,C,D,STD,DLR,USD,2009Q3,2009Q3,,A
160991,2009-12-31,2009,4,INDL,C,D,STD,DLR,USD,2009Q4,2009Q4,,A
160991,2010-03-31,2010,1,INDL,C,D,STD,DLR,USD,2010Q1,2010Q1,,A
160991,2010-06-30,2010,2,INDL,C,D,STD,DLR,USD,2010Q2,2010Q2,,A
160991,2010-09-30,2010,3,INDL,C,D,STD,DLR,USD,2010Q3,2010Q3,,A
160991,2010-12-31,2010,4,INDL,C,D,STD,DLR,USD,2010Q4,2010Q4,,A
160991,2011-03-31,2011,1,INDL,C,D,STD,DLR,USD,2011Q1,2011Q1,,A
160991,2011-06-30,2011,2,INDL,C,D,STD,DLR,USD,2011Q2,2011Q2,,A
160991,2011-09-30,2011,3,INDL,C,D,STD,DLR,USD,2011Q3,2011Q3,,A
160991,2011-12-31,2011,4,INDL,C,D,STD,DLR,USD,2011Q4,2011Q4,,A
160991,2012-03-31,2012,1,INDL,C,D,STD,DLR,USD,2012Q1,2012Q1,,A
160991,2012-06-30,2012,2,INDL,C,D,STD,DLR,USD,2012Q2,2012Q2,,A
160991,2012-09-30,2012,3,INDL,C,D,STD,DLR,USD,2012Q3,2012Q3,,A
160991,2012-12-31,2012,4,INDL,C,D,STD,DLR,USD,2012Q4,2012Q4,,A
160991,2013-03-31,2013,1,INDL,C,D,STD,DLR,USD,2013Q1,2013Q1,,A
160991,2013-06-30,2013,2,INDL,C,D,STD,DLR,USD,2013Q2,2013Q2,,A
160991,2013-09-30,2013,3,INDL,C,D,STD,DLR,USD,2013Q3,2013Q3,,A
160991,2013-12-31,2013,4,INDL,C,D,STD,DLR,USD,2013Q4,2013Q4,,A
160991,2014-03-31,2014,1,INDL,C,D,STD,DLR,USD,2014Q1,2014Q1,,A
160991,2014-06-30,2014,2,INDL,C,D,STD,DLR,USD,2014Q2,2014Q2,,A
160991,2014-09-30,2014,3,INDL,C,D,STD,DLR,USD,2014Q3,2014Q3,,A
160991,2014-12-31,2014,4,INDL,C,D,STD,DLR,USD,2014Q4,2014Q4,,A
160991,2015-03-31,2015,1,INDL,C,D,STD,DLR,USD,2015Q1,2015Q1,,A
160991,2015-06-30,2015,2,INDL,C,D,STD,DLR,USD,2015Q2,2015Q2,,A
160991,2015-09-30,2015,3,INDL,C,D,STD,DLR,USD,2015Q3,2015Q3,,A
160991,2015-12-31,2015,4,INDL,C,D,STD,DLR,USD,2015Q4,2015Q4,,A
160991,2016-03-31,2016,1,INDL,C,D,STD,DLR,USD,2016Q1,2016Q1,,A
160991,2016-06-30,2016,2,INDL,C,D,STD,DLR,USD,2016Q2,2016Q2,,A
160991,2016-09-30,2016,3,INDL,C,D,STD,DLR,USD,2016Q3,2016Q3,,A
160991,2016-12-31,2016,4,INDL,C,D,STD,DLR,USD,2016Q4,2016Q4,,A
160991,2017-03-31,2017,1,INDL,C,D,STD,DLR,USD,2017Q1,2017Q1,,A
160991,2017-06-30,2017,2,INDL,C,D,STD,DLR,USD,2017Q2,2017Q2,,A
160991,2017-09-30,2017,3,INDL,C,D,STD,DLR,USD,2017Q3,2017Q3,,A
160991,2017-12-31,2017,4,INDL,C,D,STD,DLR,USD,2017Q4,2017Q4,,A
160991,2018-03-31,2018,1,INDL,C,D,STD,DLR,USD,2018Q1,2018Q1,,A
160991,2018-06-30,2018,2,INDL,C,D,STD,DLR,USD,2018Q2,2018Q2,,A
160991,2018-09-30,2018,3,INDL,C,D,STD,DLR,USD,2018Q3,2018Q3,,A
160991,2018-12-31,2018,4,INDL,C,D,STD,DLR,USD,2018Q4,2018Q4,,A
160991,2019-03-31,2019,1,INDL,C,D,STD,DLR,USD,2019Q1,2019Q1,,A
160991,2019-06-30,2019,2,INDL,C,D,STD,DLR,USD,2019Q2,2019Q2,,A
160991,2019-09-30,2019,3,INDL,C,D,STD,DLR,USD,2019Q3,2019Q3,976.0590,A
160991,2019-12-31,2019,4,INDL,C,D,STD,DLR,USD,2019Q4,2019Q4,,A
160991,2020-03-31,2020,1,INDL,C,D,STD,DLR,USD,2020Q1,2020Q1,,A
160991,2020-06-30,2020,2,INDL,C,D,STD,DLR,USD,2020Q2,2020Q2,,A
160991,2020-09-30,2020,3,INDL,C,D,STD,DLR,USD,2020Q3,2020Q3,,A
160991,2020-12-31,2020,4,INDL,C,D,STD,DLR,USD,2020Q4,2020Q4,,A
160991,2021-03-31,2021,1,INDL,C,D,STD,DLR,USD,2021Q1,2021Q1,673.7470,A
160991,2021-06-30,2021,2,INDL,C,D,STD,DLR,USD,2021Q2,2021Q2,1021.8930,A
160991,2021-09-30,2021,3,INDL,C,D,STD,DLR,USD,2021Q3,2021Q3,1369.2510,A
160991,2021-12-31,2021,4,INDL,C,D,STD,DLR,USD,2021Q4,2021Q4,1379.1980,A
160991,2022-03-31,2022,1,INDL,C,D,STD,DLR,USD,2022Q1,2022Q1,704.9110,A
160991,2022-06-30,2022,2,INDL,C,D,STD,DLR,USD,2022Q2,2022Q2,1071.3860,A
160991,2022-09-30,2022,3,INDL,C,D,STD,DLR,USD,2022Q3,2022Q3,1440.4810,A
160991,2022-12-31,2022,4,INDL,C,D,STD,DLR,USD,2022Q4,2022Q4,1450.6370,A
160991,2023-03-31,2023,1,INDL,C,D,STD,DLR,USD,2023Q1,2023Q1,737.9760,A
161844,2002-03-31,2002,1,INDL,C,D,STD,LVS,USD,2002Q1,2002Q1,,A
161844,2002-06-30,2002,2,INDL,C,D,STD,LVS,USD,2002Q2,2002Q2,,A
161844,2002-09-30,2002,3,INDL,C,D,STD,LVS,USD,2002Q3,2002Q3,,A
161844,2002-12-31,2002,4,INDL,C,D,STD,LVS,USD,2002Q4,2002Q4,0.0000,A
161844,2003-03-31,2003,1,INDL,C,D,STD,LVS,USD,2003Q1,2003Q1,,A
161844,2003-06-30,2003,2,INDL,C,D,STD,LVS,USD,2003Q2,2003Q2,,A
161844,2003-09-30,2003,3,INDL,C,D,STD,LVS,USD,2003Q3,2003Q3,,A
161844,2003-12-31,2003,4,INDL,C,D,STD,LVS,USD,2003Q4,2003Q4,0.0000,A
161844,2004-03-31,2004,1,INDL,C,D,STD,LVS,USD,2004Q1,2004Q1,,A
161844,2004-06-30,2004,2,INDL,C,D,STD,LVS,USD,2004Q2,2004Q2,,A
161844,2004-09-30,2004,3,INDL,C,D,STD,LVS,USD,2004Q3,2004Q3,125.0270,A
161844,2004-12-31,2004,4,INDL,C,D,STD,LVS,USD,2004Q4,2004Q4,125.0270,A
161844,2005-03-31,2005,1,INDL,C,D,STD,LVS,USD,2005Q1,2005Q1,21.0520,A
161844,2005-06-30,2005,2,INDL,C,D,STD,LVS,USD,2005Q2,2005Q2,21.0520,A
161844,2005-09-30,2005,3,INDL,C,D,STD,LVS,USD,2005Q3,2005Q3,21.0520,A
161844,2005-12-31,2005,4,INDL,C,D,STD,LVS,USD,2005Q4,2005Q4,21.0520,A
161844,2006-03-31,2006,1,INDL,C,D,STD,LVS,USD,2006Q1,2006Q1,0.0000,A
161844,2006-06-30,2006,2,INDL,C,D,STD,LVS,USD,2006Q2,2006Q2,0.0000,A
161844,2006-09-30,2006,3,INDL,C,D,STD,LVS,USD,2006Q3,2006Q3,0.0000,A
161844,2006-12-31,2006,4,INDL,C,D,STD,LVS,USD,2006Q4,2006Q4,0.0000,A
161844,2007-03-31,2007,1,INDL,C,D,STD,LVS,USD,2007Q1,2007Q1,0.0000,A
161844,2007-06-30,2007,2,INDL,C,D,STD,LVS,USD,2007Q2,2007Q2,0.0000,A
161844,2007-09-30,2007,3,INDL,C,D,STD,LVS,USD,2007Q3,2007Q3,0.0000,A
161844,2007-12-31,2007,4,INDL,C,D,STD,LVS,USD,2007Q4,2007Q4,0.0000,A
161844,2008-03-31,2008,1,INDL,C,D,STD,LVS,USD,2008Q1,2008Q1,0.0000,A
161844,2008-06-30,2008,2,INDL,C,D,STD,LVS,USD,2008Q2,2008Q2,0.0000,A
161844,2008-09-30,2008,3,INDL,C,D,STD,LVS,USD,2008Q3,2008Q3,0.0000,A
161844,2008-12-31,2008,4,INDL,C,D,STD,LVS,USD,2008Q4,2008Q4,,A
161844,2009-03-31,2009,1,INDL,C,D,STD,LVS,USD,2009Q1,2009Q1,24.4730,A
161844,2009-06-30,2009,2,INDL,C,D,STD,LVS,USD,2009Q2,2009Q2,47.9970,A
161844,2009-09-30,2009,3,INDL,C,D,STD,LVS,USD,2009Q3,2009Q3,71.3470,A
161844,2009-12-31,2009,4,INDL,C,D,STD,LVS,USD,2009Q4,2009Q4,94.6970,A
161844,2010-03-31,2010,1,INDL,C,D,STD,LVS,USD,2010Q1,2010Q1,23.3500,A
161844,2010-06-30,2010,2,INDL,C,D,STD,LVS,USD,2010Q2,2010Q2,46.7000,A
161844,2010-09-30,2010,3,INDL,C,D,STD,LVS,USD,2010Q3,2010Q3,70.0500,A
161844,2010-12-31,2010,4,INDL,C,D,STD,LVS,USD,2010Q4,2010Q4,93.4000,A
161844,2011-03-31,2011,1,INDL,C,D,STD,LVS,USD,2011Q1,2011Q1,19.5980,A
161844,2011-06-30,2011,2,INDL,C,D,STD,LVS,USD,2011Q2,2011Q2,38.8170,A
161844,2011-09-30,2011,3,INDL,C,D,STD,LVS,USD,2011Q3,2011Q3,57.9570,A
161844,2011-12-31,2011,4,INDL,C,D,STD,LVS,USD,2011Q4,2011Q4,75.2970,A
161844,2012-03-31,2012,1,INDL,C,D,STD,LVS,USD,2012Q1,2012Q1,383.4630,A
161844,2012-06-30,2012,2,INDL,C,D,STD,LVS,USD,2012Q2,2012Q2,767.6420,A
161844,2012-09-30,2012,3,INDL,C,D,STD,LVS,USD,2012Q3,2012Q3,991.6840,A
161844,2012-12-31,2012,4,INDL,C,D,STD,LVS,USD,2012Q4,2012Q4,3460.8880,A
161844,2013-03-31,2013,1,INDL,C,D,STD,LVS,USD,2013Q1,2013Q1,495.8200,A
161844,2013-06-30,2013,2,INDL,C,D,STD,LVS,USD,2013Q2,2013Q2,988.8980,A
161844,2013-09-30,2013,3,INDL,C,D,STD,LVS,USD,2013Q3,2013Q3,1277.3600,A
161844,2013-12-31,2013,4,INDL,C,D,STD,LVS,USD,2013Q4,2013Q4,1564.0490,A
161844,2014-03-31,2014,1,INDL,C,D,STD,LVS,USD,2014Q1,2014Q1,915.0720,A
161844,2014-06-30,2014,2,INDL,C,D,STD,LVS,USD,2014Q2,2014Q2,1585.6550,A
161844,2014-09-30,2014,3,INDL,C,D,STD,LVS,USD,2014Q3,2014Q3,1986.3780,A
161844,2014-12-31,2014,4,INDL,C,D,STD,LVS,USD,2014Q4,2014Q4,2386.6570,A
161844,2015-03-31,2015,1,INDL,C,D,STD,LVS,USD,2015Q1,2015Q1,826.9600,A
161844,2015-06-30,2015,2,INDL,C,D,STD,LVS,USD,2015Q2,2015Q2,1345.8040,A
161844,2015-09-30,2015,3,INDL,C,D,STD,LVS,USD,2015Q3,2015Q3,2174.2230,A
161844,2015-12-31,2015,4,INDL,C,D,STD,LVS,USD,2015Q4,2015Q4,2692.8820,A
161844,2016-03-31,2016,1,INDL,C,D,STD,LVS,USD,2016Q1,2016Q1,880.4300,A
161844,2016-06-30,2016,2,INDL,C,D,STD,LVS,USD,2016Q2,2016Q2,1764.7650,A
161844,2016-09-30,2016,3,INDL,C,D,STD,LVS,USD,2016Q3,2016Q3,2336.9810,A
161844,2016-12-31,2016,4,INDL,C,D,STD,LVS,USD,2016Q4,2016Q4,2909.0000,A
161844,2017-03-31,2017,1,INDL,C,D,STD,LVS,USD,2017Q1,2017Q1,886.0000,A
